0.288825	0.384486	0.392236	0.439297	0.481751	0.56486	0.587118	0.607034	0.654215	0.662063	0.677553	0.70598	0.733455	0.748317	0.771299	0.772111	0.775178	0.777278	0.786487	0.790255	0.794894	0.798119	0.799451	0.80216	0.803693	0.806174	0.811757	0.81319	0.8168	0.82044	0.824986	0.834273	0.836472	0.843266	0.845496	0.847056	0.850206	0.8505	0.852287	0.855752	0.855827	0.85612	0.858724	0.862884	0.865858	0.86672	0.868612	0.86953	0.871597	0.874105	
0.0292358	0.0523646	0.152663	0.204497	0.223445	0.25207	0.255039	0.257308	0.265312	0.275361	0.276604	0.279727	0.280552	0.281257	0.285888	0.289656	0.29121	0.296594	0.298762	0.300374	0.302921	0.307988	0.309006	0.310387	0.314104	0.319186	0.322028	0.323242	0.330311	0.337046	0.343099	0.346513	0.353128	0.357131	0.359508	0.361048	0.363065	0.363146	0.364232	0.368069	0.370327	0.371342	0.373257	0.374228	0.374407	0.379286	0.379779	0.381918	0.382088	0.384242	
0.0180753	0.0544571	0.0804481	0.0818029	0.0876138	0.122755	0.12508	0.140922	0.152619	0.156219	0.159939	0.167405	0.193769	0.229736	0.231717	0.237745	0.237846	0.246699	0.254597	0.255543	0.263814	0.264632	0.271357	0.272472	0.27491	0.287114	0.289177	0.290651	0.29873	0.298813	0.302672	0.303083	0.303407	0.305554	0.306298	0.308872	0.309868	0.315169	0.321431	0.321519	0.322432	0.322846	0.324083	0.325664	0.327178	0.332636	0.334297	0.337162	0.337487	0.338519	
0.0654368	0.163561	0.243689	0.248855	0.316461	0.318825	0.319685	0.333427	0.33794	0.342259	0.345943	0.370473	0.389394	0.407214	0.417806	0.420908	0.435885	0.437437	0.443955	0.446866	0.447812	0.450615	0.45968	0.4616	0.466378	0.47319	0.476267	0.478178	0.481226	0.481942	0.483204	0.491647	0.494484	0.497018	0.502292	0.505503	0.506647	0.509193	0.51162	0.516121	0.520097	0.521382	0.525789	0.534888	0.537444	0.5377	0.542023	0.546646	0.547251	0.555292	
0.155227	0.297893	0.362068	0.368839	0.379306	0.40803	0.408041	0.425778	0.436494	0.442531	0.446889	0.447	0.447295	0.456421	0.490462	0.493868	0.495031	0.509708	0.516182	0.522284	0.532117	0.533927	0.534882	0.538368	0.543337	0.544512	0.551298	0.553268	0.554281	0.558404	0.558915	0.560125	0.563906	0.571549	0.574554	0.576828	0.578605	0.578722	0.579489	0.58426	0.584476	0.584868	0.585233	0.5965	0.59729	0.600003	0.600406	0.603896	0.60481	0.610712	
0.783303	0.788458	0.797859	0.806716	0.806905	0.842826	0.871924	0.90023	0.917087	0.924009	0.93133	0.941917	0.944638	0.962977	0.963409	0.964968	0.967044	0.970114	0.970285	0.982129	0.988231	0.993963	0.995572	0.99628	0.998492	0.998715	1.00371	1.00384	1.00616	1.00746	1.00766	1.01154	1.01329	1.01368	1.01411	1.01549	1.01569	1.02013	1.02087	1.02168	1.02643	1.02723	1.03353	1.03415	1.03478	1.04146	1.04158	1.04503	1.04972	1.05063	
0.57371	0.581571	0.605553	0.614255	0.637162	0.637895	0.657583	0.671962	0.68825	0.69305	0.702988	0.707971	0.736733	0.742837	0.747683	0.755975	0.763148	0.763899	0.765383	0.782749	0.784895	0.785495	0.786395	0.788857	0.801069	0.807151	0.820648	0.820756	0.821215	0.822963	0.82489	0.827336	0.829945	0.833058	0.833536	0.83437	0.835728	0.835931	0.836326	0.836716	0.842819	0.847355	0.847991	0.850537	0.850757	0.852469	0.856804	0.857543	0.859555	0.859687	
0.366341	0.413527	0.428203	0.455469	0.46806	0.47101	0.519274	0.535594	0.558262	0.569157	0.571703	0.572815	0.587272	0.592018	0.603294	0.615091	0.615714	0.626972	0.630369	0.637628	0.638701	0.640096	0.649931	0.653895	0.658283	0.664256	0.667106	0.678526	0.685941	0.689497	0.693945	0.69985	0.700056	0.708044	0.709513	0.712606	0.713203	0.713205	0.713575	0.717615	0.719374	0.719499	0.720931	0.724973	0.727275	0.727553	0.734096	0.742065	0.742609	0.744001	
0.0300187	0.0853595	0.097017	0.100592	0.149363	0.162206	0.191511	0.196802	0.204466	0.205419	0.27314	0.283684	0.283814	0.319642	0.327321	0.330341	0.340336	0.342536	0.361785	0.362347	0.363206	0.364066	0.366746	0.374165	0.375898	0.379883	0.381069	0.382684	0.384236	0.384561	0.390128	0.392353	0.393549	0.403348	0.404647	0.404712	0.407963	0.411229	0.415675	0.417003	0.419772	0.420469	0.42107	0.424141	0.424173	0.4248	0.426276	0.43173	0.436364	0.437307	
0.279983	0.315345	0.444621	0.458548	0.477746	0.504397	0.539138	0.54152	0.548053	0.572063	0.579759	0.579794	0.585154	0.587908	0.595969	0.603491	0.607301	0.608642	0.627705	0.627794	0.630361	0.633098	0.642574	0.653962	0.654871	0.655116	0.659017	0.659483	0.660277	0.662613	0.663904	0.665484	0.666924	0.66921	0.669549	0.673031	0.674097	0.678298	0.680547	0.681135	0.681232	0.681559	0.686558	0.687118	0.687555	0.690623	0.690708	0.690943	0.691512	0.694606	
