0.379272	0.39853	0.413677	0.439232	0.498193	0.5137	0.519364	0.522524	0.555795	0.564289	0.57553	0.579723	0.580332	0.604552	0.613584	0.614526	0.616649	0.620871	0.623763	0.628385	0.628699	0.649094	0.663935	0.664978	0.669056	0.669681	0.675313	0.679007	0.683194	0.684966	0.685224	0.691028	0.696163	0.698206	0.701214	0.70272	0.702762	0.707273	0.708868	0.717406	0.718099	0.718492	0.719993	0.720598	0.721841	0.722425	0.726372	0.727796	0.729398	0.733681	
0.00942395	0.0237827	0.0503589	0.0591193	0.0936618	0.131955	0.144908	0.151337	0.196154	0.20314	0.211187	0.218708	0.219159	0.222147	0.236096	0.238276	0.244448	0.246703	0.2498	0.265168	0.269212	0.279789	0.289368	0.290584	0.296134	0.30178	0.307986	0.313386	0.323716	0.323782	0.324676	0.328789	0.328806	0.330889	0.331368	0.334093	0.334956	0.345072	0.350679	0.351889	0.357252	0.362021	0.362208	0.363842	0.366386	0.367273	0.37207	0.37446	0.375964	0.378136	
0.427719	0.658775	0.689783	0.693391	0.727221	0.730189	0.760184	0.765017	0.775373	0.785259	0.801051	0.803878	0.807017	0.819498	0.833918	0.83433	0.8433	0.846113	0.851919	0.862968	0.885539	0.889536	0.899178	0.904926	0.905161	0.906818	0.910811	0.919136	0.930543	0.937788	0.94328	0.945177	0.946818	0.947276	0.96238	0.96663	0.968581	0.969728	0.969914	0.973336	0.973976	0.974439	0.977419	0.979476	0.980319	0.98279	0.983213	0.990014	0.990389	0.991221	
0.210432	0.331899	0.406885	0.429731	0.447967	0.473674	0.521066	0.56546	0.580593	0.585877	0.593352	0.604324	0.62372	0.624249	0.635379	0.635854	0.642462	0.644179	0.645832	0.650773	0.677029	0.685047	0.686787	0.68744	0.689285	0.693046	0.706097	0.712103	0.716013	0.721852	0.723974	0.725378	0.725614	0.735005	0.73578	0.739913	0.744159	0.748901	0.751895	0.752547	0.756483	0.761496	0.762298	0.763972	0.764601	0.766901	0.767778	0.769638	0.769979	0.779225	
0.221916	0.300293	0.314604	0.325772	0.355387	0.40163	0.402021	0.406533	0.430453	0.432277	0.439742	0.461157	0.470591	0.496885	0.518992	0.535741	0.551362	0.558032	0.565615	0.568271	0.572926	0.577544	0.5831	0.583748	0.592545	0.60613	0.612753	0.619838	0.620519	0.622025	0.622035	0.630149	0.636353	0.640894	0.640975	0.648008	0.648248	0.652792	0.656924	0.658639	0.6617	0.663386	0.668677	0.675809	0.680184	0.681975	0.695219	0.697113	0.700361	0.708634	
0.099984	0.282028	0.328564	0.341849	0.388418	0.412433	0.420796	0.42618	0.434433	0.456773	0.47717	0.478082	0.481039	0.486856	0.499906	0.500057	0.525155	0.525981	0.538778	0.551692	0.573398	0.583369	0.593948	0.602635	0.605021	0.607921	0.622475	0.628084	0.637661	0.637924	0.642576	0.646297	0.650013	0.651112	0.65366	0.656712	0.667297	0.669574	0.67408	0.675907	0.677654	0.686695	0.69056	0.69355	0.694562	0.701122	0.704122	0.710102	0.715839	0.716662	
0.130307	0.400979	0.430704	0.50812	0.542389	0.55681	0.585562	0.594751	0.662869	0.687187	0.696802	0.735156	0.742159	0.745473	0.751981	0.754582	0.758875	0.771606	0.77359	0.794163	0.798688	0.804059	0.820227	0.820652	0.834568	0.84624	0.861491	0.863465	0.868215	0.877368	0.879187	0.879489	0.882194	0.882852	0.884624	0.885949	0.893605	0.899513	0.908778	0.91036	0.939791	0.962948	0.976374	0.979307	0.984209	0.985158	0.989346	0.990662	0.991365	0.991842	
0.0369438	0.0670412	0.0957467	0.117256	0.118958	0.122767	0.168024	0.19421	0.206983	0.212557	0.229069	0.242042	0.270987	0.284262	0.306731	0.311971	0.316686	0.317571	0.338163	0.341239	0.35743	0.360349	0.362645	0.363594	0.365705	0.375805	0.3826	0.386365	0.38848	0.390138	0.394234	0.397042	0.398983	0.399589	0.400732	0.412021	0.412232	0.415827	0.416311	0.420378	0.425578	0.427933	0.429805	0.430019	0.435359	0.44429	0.444828	0.44548	0.447887	0.44878	
0.0219005	0.0892758	0.10035	0.113265	0.124155	0.237261	0.238992	0.24448	0.251392	0.260749	0.261235	0.293902	0.310422	0.325243	0.329233	0.330969	0.336192	0.336707	0.347928	0.34821	0.353253	0.355996	0.356418	0.364365	0.367956	0.368756	0.369624	0.372407	0.372829	0.381933	0.383444	0.385097	0.394759	0.396368	0.408928	0.410189	0.411442	0.424674	0.424923	0.431715	0.440901	0.442687	0.443357	0.443917	0.445824	0.447047	0.460927	0.462616	0.46557	0.466033	
0.615084	0.795901	0.804442	0.823451	0.830221	0.970511	1.00754	1.01697	1.02036	1.02933	1.05233	1.0665	1.06669	1.07432	1.09861	1.10508	1.10839	1.11323	1.12554	1.1266	1.12713	1.12756	1.12823	1.13173	1.1382	1.14504	1.14728	1.15642	1.16031	1.17001	1.17065	1.17162	1.17499	1.18332	1.18739	1.19878	1.20559	1.2086	1.21138	1.21187	1.2131	1.21324	1.21409	1.21735	1.22142	1.22258	1.22442	1.22574	1.22747	1.22939	
